Variable,Value
"('V18', 'CI1', 27)",0.0
"('V18', 'Bar1', 27)",0.0
"('V18', 'Bar2', 27)",1.0
"('V18', 'Bar4', 27)",0.0
"('V18', 'Bar5', 27)",0.0
"('V18', 'PB1', 27)",0.0
"('V18', 'Mos1', 27)",0.0
"('V18', 'TZ1', 27)",0.0
"('V18', 'WB1', 27)",0.0
"('V18', 'RB1', 27)",0.0
"('V18', 'DB1', 27)",0.0
"('V18', 'BSY1', 27)",0.0
"('V18', 'BSY2', 27)",0.0
"('V18', 'BSY3', 27)",0.0
"('V18', 'BSY4', 27)",0.0
"('V18', 'BSY5', 27)",0.0
"('V18', 'BSY6', 27)",0.0
"('V18', 'BWB1', 27)",0.0
"('V18', 'NB1', 27)",0.0
"('V18', 'CQEXTRA1', 28)",0.0
"('V18', 'CQ2', 28)",0.0
"('V18', 'CQEXTRA2', 28)",0.0
"('V18', 'CQ4', 28)",0.0
"('V18', 'CQ5', 28)",0.0
"('V18', 'CI1', 28)",0.0
"('V18', 'Bar1', 28)",0.0
"('V18', 'Bar2', 28)",1.0
"('V18', 'Bar4', 28)",0.0
"('V18', 'Bar5', 28)",0.0
"('V18', 'PB1', 28)",0.0
"('V18', 'Mos1', 28)",0.0
"('V18', 'TZ1', 28)",0.0
"('V18', 'WB1', 28)",0.0
"('V18', 'RB1', 28)",0.0
"('V18', 'DB1', 28)",0.0
"('V18', 'BSY1', 28)",0.0
"('V18', 'BSY2', 28)",0.0
"('V18', 'BSY3', 28)",0.0
"('V18', 'BSY4', 28)",0.0
"('V18', 'BSY5', 28)",0.0
"('V18', 'BSY6', 28)",0.0
"('V18', 'BWB1', 28)",0.0
"('V18', 'NB1', 28)",0.0
"('V18', 'CQEXTRA1', 29)",0.0
"('V18', 'CQ2', 29)",0.0
"('V18', 'CQEXTRA2', 29)",0.0
"('V18', 'CQ4', 29)",0.0
"('V18', 'CQ5', 29)",0.0
"('V18', 'CI1', 29)",0.0
"('V18', 'Bar1', 29)",0.0
"('V18', 'Bar2', 29)",1.0
"('V18', 'Bar4', 29)",0.0
"('V18', 'Bar5', 29)",0.0
"('V18', 'PB1', 29)",0.0
"('V18', 'Mos1', 29)",0.0
"('V18', 'TZ1', 29)",0.0
"('V18', 'WB1', 29)",0.0
"('V18', 'RB1', 29)",0.0
"('V18', 'DB1', 29)",0.0
"('V18', 'BSY1', 29)",0.0
"('V18', 'BSY2', 29)",0.0
"('V18', 'BSY3', 29)",0.0
"('V18', 'BSY4', 29)",0.0
"('V18', 'BSY5', 29)",0.0
"('V18', 'BSY6', 29)",0.0
